NetAlan,Sehir,Ilce,Mahalle,Fiyat,OdaSayisi,SalonSayisi,BinaYasi,BalkonSayisi,SiteIcerisinde,KatTipi
130.0,Artvin,Arhavi,Diğer,3750000,3.0,1.0,3,1,0,Normal
51.0,Artvin,Arhavi,Diğer,1665000,1.0,1.0,3,0,0,Normal
87.0,Aydin,Kuşadası,Davutlar,4800000,2.0,1.0,4,1,0,Normal
200.0,Aydin,Kuşadası,Davutlar,13500000,3.0,1.0,1,2,0,Dubleks
250.0,Aydin,Efeler,Merkez,8500000,4.0,1.0,13,2,0,Normal
100.0,Aydin,Efeler,Merkez,3675000,2.0,1.0,10,2,0,Normal
165.0,Aydin,Söke,Diğer,6450000,3.0,1.0,5,2,0,Normal
80.0,Aydin,Didim,Yenihisar,6800000,2.0,1.0,0,1,0,Normal
75.0,Aydin,Efeler,Merkez,2950000,2.0,0.0,10,1,1,Normal
155.0,Aydin,Nazilli,Altıntaş,4500000,3.0,1.0,4,1,0,Normal
145.0,Aydin,Köşk,Diğer,3100000,3.0,1.0,21,1,0,Normal
110.0,Aydin,Didim,Yenihisar,5950000,2.0,1.0,7,1,1,Normal
2.0,Aydin,Nazilli,Köyler,16500000,2.0,1.0,0,0,1,Normal
90.0,Aydin,Söke,Diğer,4175000,2.0,1.0,2,1,1,Normal
90.0,Aydin,Kuşadası,Davutlar,6350000,2.0,1.0,0,1,1,Normal
110.0,Aydin,Efeler,Merkez,3750000,2.0,1.0,12,2,0,Normal
140.0,Aydin,Efeler,Merkez,5500000,3.0,1.0,8,2,1,Normal
80.0,Aydin,Söke,Diğer,3550000,2.0,1.0,10,2,0,Normal
60.0,Aydin,Nazilli,İsabeyli,1350000,1.0,1.0,19,0,0,Normal
120.0,Aydin,Efeler,Merkez,3600000,2.5,1.0,25,1,0,Normal
200.0,Aydin,Didim,Yenihisar,8500000,4.0,1.0,18,1,0,Dubleks
300.0,Aydin,Nazilli,Merkez,3500000,4.0,1.0,29,2,0,Tripleks
95.0,Aydin,Didim,Yenihisar,2850000,2.0,1.0,26,1,0,Normal
85.0,Aydin,Söke,Diğer,2900000,2.0,1.0,17,0,0,Normal
60.0,Aydin,Didim,Merkez,3960000,1.0,1.0,0,0,1,Normal
225.0,Aydin,Efeler,Merkez,5900000,5.0,1.0,25,2,0,Dubleks
95.0,Aydin,Kuşadası,Köyler,2850000,2.0,1.0,28,1,0,Normal
110.0,Aydin,Nazilli,Altıntaş,2600000,3.0,1.0,15,2,0,Normal
55.0,Aydin,Efeler,Merkez,2150000,1.0,1.0,4,0,0,Normal
120.0,Aydin,Nazilli,Altıntaş,4250000,2.0,1.0,1,2,1,Normal
140.0,Aydin,Çine,Diğer,3950000,3.0,1.0,11,2,0,Normal
65.0,Aydin,Söke,Diğer,2650000,2.0,1.0,4,1,0,Normal
133.0,Aydin,Kuşadası,Köyler,10961000,3.0,1.0,0,2,0,Normal
125.0,Aydin,Kuşadası,Köyler,5150000,3.0,1.0,25,1,0,Normal
102.0,Aydin,Kuşadası,Davutlar,2800000,2.0,1.0,26,1,0,Normal
180.0,Aydin,Germencik,Ortaklar,3350000,3.0,1.0,11,1,0,Normal
70.0,Aydin,Didim,Yenihisar,3400000,2.0,1.0,17,0,1,Normal
180.0,Aydin,Didim,Yenihisar,2500000,4.0,1.0,29,1,0,Dubleks
135.0,Aydin,Söke,Diğer,5850000,3.0,1.0,4,1,0,Normal
128.0,Aydin,Efeler,Merkez,2900000,3.0,1.0,29,1,0,Normal
85.0,Aydin,Didim,Yenihisar,4250000,2.0,1.0,10,0,0,Normal
140.0,Aydin,Efeler,Merkez,2350000,3.0,1.0,28,1,0,Normal
75.0,Aydin,Didim,Yenihisar,3200000,2.0,1.0,15,1,0,Normal
85.0,Aydin,Kuşadası,Köyler,4000000,2.0,1.0,13,1,0,Normal
65.0,Aydin,Didim,Yenihisar,3350000,1.0,1.0,6,0,0,Normal
150.0,Aydin,Didim,Yenihisar,7750000,3.0,1.0,7,2,0,Normal
170.0,Aydin,Efeler,Merkez,6450000,3.0,1.0,9,1,1,Normal
150.0,Aydin,Efeler,Merkez,2000000,3.0,1.0,27,2,0,Normal
60.0,Aydin,Kuşadası,Davutlar,2350000,1.0,1.0,24,0,1,Normal
85.0,Aydin,Efeler,Merkez,3500000,2.0,1.0,9,0,0,Normal
55.0,Aydin,Didim,Yenihisar,2890000,1.0,1.0,7,0,0,Normal
110.0,Aydin,Kuşadası,Davutlar,5300000,2.0,1.0,16,1,0,Normal
170.0,Aydin,Didim,Yenihisar,5580000,3.0,1.0,28,1,0,Normal
50.0,Aydin,Efeler,Merkez,2250000,1.0,1.0,2,0,0,Normal
125.0,Aydin,Efeler,Merkez,2340000,3.0,1.0,28,1,0,Normal
50.0,Aydin,Nazilli,İsabeyli,1500000,1.0,1.0,9,0,1,Normal
97.0,Aydin,Söke,Diğer,4000000,2.0,1.0,4,1,0,Normal
130.0,Aydin,Efeler,Merkez,4000000,3.0,1.0,13,1,0,Normal
165.0,Aydin,Nazilli,Altıntaş,1830000,3.0,1.0,27,2,0,Normal
140.0,Aydin,İncirliova,Köyler,4550000,2.0,1.0,2,1,0,Normal
300.0,Aydin,İncirliova,Köyler,5950000,6.0,1.0,23,1,0,Tripleks
140.0,Aydin,Kuşadası,Köyler,6000000,3.0,1.0,14,2,0,Normal
85.0,Aydin,Söke,Diğer,2750000,2.0,1.0,13,1,0,Normal
110.0,Aydin,Didim,Yenihisar,4250000,2.0,1.0,25,1,0,Normal
160.0,Aydin,Nazilli,Altıntaş,3000000,3.0,1.0,26,1,0,Normal
300.0,Aydin,Köşk,Diğer,5800000,5.0,1.0,21,1,0,Tripleks
65.0,Aydin,Didim,Yenihisar,5000000,1.0,1.0,3,0,0,Normal
80.0,Aydin,Söke,Diğer,2500000,1.0,1.0,20,0,0,Normal
90.0,Aydin,Kuşadası,Köyler,1399000,2.0,1.0,26,1,0,Normal
110.0,Aydin,Kuşadası,Köyler,4700000,2.0,1.0,15,1,0,Normal
70.0,Aydin,Didim,Merkez,1800000,2.0,1.0,30,1,0,Normal
90.0,Aydin,Kuşadası,Davutlar,3800000,3.0,1.0,14,2,0,Normal
196.0,Aydin,Germencik,Ortaklar,3500000,3.0,2.0,11,2,0,Normal
110.0,Aydin,Didim,Yenihisar,3850000,2.0,1.0,24,1,0,Normal
50.0,Aydin,Didim,Akbük,3975000,1.0,1.0,0,0,1,Normal
120.0,Aydin,Nazilli,Merkez,1850000,2.0,1.0,28,1,0,Normal
190.0,Aydin,Efeler,Merkez,5000000,4.0,1.0,19,2,0,Normal
90.0,Aydin,Kuşadası,Davutlar,4800000,2.0,1.0,7,1,1,Normal
90.0,Aydin,Kuşadası,Davutlar,5300000,2.0,1.0,4,1,1,Normal
120.0,Aydin,Didim,Yenihisar,4950000,2.0,1.0,15,2,1,Normal
140.0,Aydin,Didim,Akbük,6500000,3.0,1.0,18,1,0,Normal
160.0,Aydin,Nazilli,Altıntaş,2000000,3.0,1.0,26,1,0,Normal
260.0,Aydin,Didim,Yenihisar,6150000,3.0,2.0,29,3,0,Dubleks
220.0,Aydin,Didim,Yenihisar,4950000,4.0,1.0,29,2,0,Dubleks
210.0,Aydin,Efeler,Merkez,7500000,3.0,1.0,14,1,1,Normal
116.0,Aydin,Didim,Yenihisar,5250000,2.0,1.0,16,2,0,Normal
55.0,Aydin,Efeler,Merkez,2300000,1.0,1.0,6,0,0,Normal
105.0,Aydin,Kuşadası,Köyler,4700000,2.0,1.0,11,1,0,Normal
120.0,Aydin,Kuşadası,Köyler,2250000,2.0,1.0,26,2,0,Normal
110.0,Aydin,Didim,Yenihisar,4250000,2.0,1.0,25,2,1,Normal
250.0,Aydin,Efeler,Merkez,5000000,4.0,1.0,28,2,0,Dubleks
116.0,Aydin,Efeler,Merkez,2650000,2.0,1.0,29,0,0,Normal
60.0,Aydin,Köşk,Diğer,1799999,2.0,1.0,5,0,1,Normal
150.0,Aydin,Nazilli,Altıntaş,4100000,3.0,1.0,9,1,0,Normal
80.0,Aydin,Efeler,Merkez,2150000,2.0,1.0,22,0,0,Normal
110.0,Aydin,Didim,Yenihisar,3350000,2.0,1.0,29,2,0,Normal
140.0,Aydin,Söke,Diğer,3900000,3.0,1.0,19,2,0,Normal
200.0,Aydin,İncirliova,Köyler,4500000,5.0,1.0,22,1,0,Dubleks
145.0,Aydin,Efeler,Merkez,4800000,3.0,1.0,12,2,1,Normal
120.0,Aydin,Efeler,Merkez,2630000,3.0,1.0,26,1,0,Normal
280.0,Aydin,Kuşadası,Köyler,9500000,4.0,1.0,27,2,0,Normal
175.0,Aydin,Efeler,Merkez,5250000,3.0,1.0,22,1,0,Dubleks
160.0,Aydin,Çine,Diğer,3700000,3.0,1.0,19,1,0,Normal
170.0,Aydin,Didim,Yenihisar,6900000,4.0,1.0,14,1,0,Normal
130.0,Aydin,Didim,Merkez,4500000,3.0,1.0,24,1,0,Normal
80.0,Aydin,Didim,Akbük,6000000,2.0,1.0,0,0,1,Normal
150.0,Aydin,Efeler,Merkez,6850000,3.0,1.0,2,2,1,Normal
350.0,Aydin,Efeler,Merkez,9000000,7.0,1.0,25,1,0,Dubleks
60.0,Aydin,Sultanhisar,Atça,1580000,1.0,1.0,6,0,0,Normal
145.0,Aydin,Efeler,Merkez,3250000,3.0,1.0,28,1,0,Normal
105.0,Aydin,Nazilli,Altıntaş,2550000,2.0,1.0,18,1,0,Normal
120.0,Aydin,Nazilli,Merkez,3740000,3.0,1.0,5,2,0,Normal
105.0,Aydin,Efeler,Merkez,1900000,2.0,1.0,27,0,0,Normal
110.0,Aydin,Kuşadası,Davutlar,5200000,2.0,1.0,12,2,0,Normal
150.0,Aydin,Nazilli,Altıntaş,2500000,3.0,1.0,29,2,0,Normal
161.0,Aydin,Yenipazar,Diğer,9000000,3.0,1.0,3,1,1,Normal
150.0,Aydin,Kuşadası,Köyler,3425000,3.0,1.0,29,2,0,Normal
130.0,Aydin,Efeler,Merkez,2775000,3.0,1.0,29,1,0,Normal
120.0,Aydin,Nazilli,Merkez,1250000,3.0,1.0,27,1,0,Normal
50.0,Aydin,Nazilli,Altıntaş,1785000,1.0,1.0,3,0,1,Normal
260.0,Aydin,Nazilli,Altıntaş,3550000,3.0,1.0,30,1,1,Normal
300.0,Aydin,Yenipazar,Diğer,6750000,5.0,1.0,21,1,0,Dubleks
161.0,Aydin,Efeler,Merkez,4200000,3.0,1.0,22,2,0,Normal
250.0,Aydin,Kuşadası,Köyler,11200000,3.0,1.0,18,1,0,Dubleks
85.0,Aydin,Kuşadası,Davutlar,5250000,2.0,1.0,1,1,1,Normal
70.0,Aydin,Nazilli,Sümer,1850000,2.0,1.0,13,0,0,Normal
200.0,Aydin,Efeler,Merkez,1295000,2.0,1.0,28,1,0,Normal
240.0,Aydin,Kuşadası,Davutlar,5950000,3.0,1.0,28,3,0,Normal
75.0,Aydin,Kuşadası,Davutlar,4250000,2.0,1.0,8,1,0,Normal
100.0,Aydin,Didim,Yenihisar,3220000,2.0,1.0,27,1,0,Normal
160.0,Aydin,Yenipazar,Diğer,4174000,3.0,1.0,18,2,1,Normal
150.0,Aydin,Nazilli,Altıntaş,5500000,3.0,1.0,3,2,1,Normal
196.0,Aydin,Efeler,Merkez,5250000,4.0,1.0,22,3,0,Dubleks
100.0,Aydin,Kuşadası,Köyler,2900000,2.0,1.0,27,1,0,Normal
125.0,Aydin,Efeler,Merkez,2950000,3.0,1.0,29,1,0,Normal
130.0,Aydin,Efeler,Merkez,4250000,3.0,1.0,15,1,0,Normal
260.0,Aydin,Efeler,Merkez,5400000,5.0,1.0,27,1,0,Dubleks
57.0,Aydin,Söke,Diğer,2980000,1.0,1.0,0,0,0,Normal
75.0,Aydin,Didim,Yenihisar,3250000,2.0,1.0,17,0,1,Normal
85.0,Aydin,Söke,Diğer,2830000,2.0,1.0,16,0,0,Normal
100.0,Aydin,Nazilli,Altıntaş,2600000,2.0,1.0,13,1,1,Normal
100.0,Aydin,Efeler,Merkez,3450000,2.0,1.0,14,1,1,Normal
85.0,Aydin,Didim,Akbük,4100000,1.0,1.0,11,0,0,Normal
90.0,Aydin,Didim,Köyler,2340000,2.0,1.0,30,1,0,Normal
240.0,Aydin,Efeler,Merkez,6500000,4.0,1.0,24,2,0,Dubleks
90.0,Aydin,Didim,Yenihisar,6800000,2.0,1.0,1,1,0,Normal
5.569,Aydin,Söke,Diğer,1950000,2.0,0.0,2,0,1,Normal
80.0,Aydin,Söke,Diğer,2300000,2.0,1.0,22,1,0,Normal
180.0,Aydin,Germencik,Ortaklar,4650000,5.0,1.0,2,1,0,Dubleks
170.0,Aydin,Söke,Diğer,3200000,3.0,1.0,27,1,0,Normal
165.0,Aydin,Çine,Diğer,3650000,3.0,1.0,21,1,0,Normal
75.0,Aydin,Efeler,Merkez,2500000,2.0,1.0,18,1,0,Normal
115.0,Aydin,Efeler,Merkez,3650000,2.0,1.0,12,2,0,Normal
75.0,Aydin,Kuşadası,Köyler,3950000,1.0,1.0,6,1,1,Normal
110.0,Aydin,Kuşadası,Köyler,5640000,2.0,1.0,9,1,0,Normal
125.0,Aydin,Kuşadası,Köyler,6250000,3.0,1.0,17,1,1,Normal
200.0,Aydin,Didim,Yenihisar,5250000,3.0,1.0,30,2,0,Normal
160.0,Aydin,Nazilli,Altıntaş,3850000,3.0,1.0,18,1,0,Normal
165.0,Aydin,Nazilli,İsabeyli,3500000,3.0,1.0,23,1,0,Normal
300.0,Aydin,Çine,Diğer,6500000,2.0,1.0,19,2,0,Tripleks
240.0,Aydin,Didim,Yenihisar,5450000,4.0,1.0,28,1,0,Normal
140.0,Aydin,Kuşadası,Davutlar,3999999,3.0,1.0,29,1,0,Normal
100.0,Aydin,Efeler,Merkez,1950000,2.0,1.0,29,2,0,Normal
172.0,Aydin,Efeler,Merkez,1111305,3.0,1.0,30,1,0,Normal
90.0,Aydin,Didim,Yenihisar,4999000,2.0,1.0,6,1,0,Normal
60.0,Aydin,Didim,Yenihisar,2900000,1.0,1.0,11,0,0,Normal
60.0,Aydin,Nazilli,İsabeyli,1600000,1.0,1.0,17,0,1,Normal
300.0,Aydin,Kuşadası,Davutlar,7300000,5.0,1.0,29,1,0,Tripleks
95.0,Aydin,Kuşadası,Davutlar,4950000,2.0,1.0,4,1,1,Normal
143.0,Aydin,Yenipazar,Diğer,2950000,3.0,1.0,20,1,0,Normal
85.0,Aydin,Efeler,Merkez,3500000,2.0,1.0,6,1,1,Normal
65.0,Aydin,Çine,Diğer,2750000,1.0,1.0,3,0,0,Normal
105.0,Aydin,Kuşadası,Davutlar,6950000,2.0,1.0,2,1,0,Normal
65.0,Aydin,Kuşadası,Köyler,3600000,1.0,1.0,8,0,0,Normal
90.0,Aydin,Didim,Yenihisar,3400000,2.0,1.0,20,1,0,Normal
53.0,Aydin,Didim,Yenihisar,3250000,1.0,1.0,3,0,1,Normal
136.0,Aydin,Çine,Diğer,4225000,3.0,1.0,10,1,1,Normal
600.0,Aydin,Nazilli,Sümer,9850000,2.0,1.0,29,1,0,Tripleks
65.0,Aydin,Söke,Diğer,3900000,1.0,1.0,2,0,1,Normal
90.0,Aydin,Didim,Yenihisar,3800000,2.0,1.0,14,2,1,Normal
140.0,Aydin,Efeler,Merkez,3700000,3.0,1.0,24,1,0,Normal
120.0,Aydin,Söke,Diğer,4300000,3.0,1.0,17,0,1,Normal
70.0,Aydin,Didim,Yenihisar,2900000,1.0,1.0,14,1,0,Normal
60.0,Aydin,Söke,Diğer,2150000,1.0,1.0,14,0,0,Normal
75.0,Aydin,Söke,Diğer,3550000,2.0,1.0,2,0,0,Normal
65.0,Aydin,Efeler,Merkez,2750000,1.0,1.0,10,1,0,Normal
170.0,Aydin,Germencik,Ortaklar,2550000,3.0,1.0,25,1,0,Normal
65.0,Aydin,Efeler,Merkez,1685000,1.0,1.0,25,0,0,Normal
110.0,Aydin,Efeler,Merkez,1875000,3.0,1.0,30,1,0,Normal
240.0,Aydin,Köşk,Diğer,5000000,3.0,1.0,21,1,0,Dubleks
65.0,Aydin,Didim,Yenihisar,2799000,2.0,1.0,15,1,0,Normal
145.0,Aydin,Didim,Yenihisar,7200000,3.0,1.0,6,1,0,Normal
55.0,Aydin,Efeler,Merkez,1980000,1.0,1.0,17,0,0,Normal
230.0,Aydin,Kuşadası,Davutlar,5376000,3.0,2.0,28,1,1,Dubleks
60.0,Aydin,Nazilli,İsabeyli,1650000,1.0,1.0,6,0,1,Normal
100.0,Aydin,Nazilli,Altıntaş,2250000,2.0,1.0,23,0,0,Normal
65.0,Aydin,Söke,Diğer,3000000,2.0,0.0,2,1,1,Normal
120.0,Aydin,Didim,Yenihisar,3600000,2.0,1.0,29,2,0,Normal
145.0,Aydin,Kuşadası,Köyler,4550000,3.0,1.0,26,2,0,Normal
55.0,Aydin,Efeler,Merkez,3000000,1.0,1.0,3,0,1,Normal
240.0,Aydin,Sultanhisar,Atça,3650000,2.0,1.0,28,1,0,Normal
70.0,Aydin,Efeler,Merkez,2650000,2.0,0.0,4,1,0,Normal
135.0,Aydin,Didim,Merkez,5000000,3.0,1.0,25,1,0,Normal
90.0,Aydin,Kuşadası,Köyler,6500000,1.0,1.0,1,0,0,Normal
145.0,Aydin,Efeler,Merkez,2750000,3.0,1.0,30,2,0,Normal
49.0,Aydin,Nazilli,Merkez,1675000,1.0,1.0,3,0,1,Normal
155.0,Aydin,Nazilli,Altıntaş,4250000,3.0,1.0,9,1,0,Normal
150.0,Aydin,Kuşadası,Davutlar,3650000,3.0,1.0,26,3,0,Normal
296.0,Aydin,Germencik,Ortaklar,7080000,2.0,1.0,7,1,1,Tripleks
155.0,Aydin,Söke,Diğer,3550000,3.0,1.0,30,1,0,Normal
185.0,Aydin,Efeler,Merkez,5850000,3.0,1.0,16,2,0,Dubleks
113.0,Aydin,Kuşadası,Davutlar,2900000,3.0,1.0,29,1,0,Normal
55.0,Aydin,Efeler,Merkez,2399000,1.0,1.0,3,0,0,Normal
130.0,Aydin,Nazilli,İsabeyli,3925000,3.0,1.0,8,1,1,Normal
60.0,Aydin,Efeler,Merkez,2750000,1.0,1.0,0,0,1,Normal
150.0,Aydin,Didim,Yenihisar,3250000,3.0,1.0,26,1,1,Normal
150.0,Aydin,Kuşadası,Davutlar,6000000,4.0,1.0,25,3,0,Normal
120.0,Aydin,Kuşadası,Davutlar,4500000,2.0,1.0,25,1,0,Normal
160.0,Aydin,Nazilli,Altıntaş,4600000,3.0,1.0,5,1,1,Normal
40.0,Aydin,Efeler,Merkez,2300000,1.0,1.0,2,0,1,Normal
125.0,Aydin,Söke,Diğer,2900000,3.0,1.0,29,1,0,Normal
270.0,Aydin,Nazilli,Altıntaş,3550000,4.0,1.0,26,2,0,Normal
120.0,Aydin,Efeler,Merkez,3500000,3.0,1.0,20,1,1,Normal
185.0,Aydin,Efeler,Merkez,5850000,3.0,1.0,13,2,0,Normal
45.0,Aydin,Efeler,Merkez,2250000,1.0,1.0,3,0,0,Normal
150.0,Aydin,Çine,Diğer,3550000,3.0,1.0,19,1,1,Normal
70.0,Aydin,Didim,Yenihisar,2550000,2.0,1.0,25,1,0,Normal
100.0,Aydin,Efeler,Merkez,2875000,2.0,1.0,22,2,0,Normal
65.0,Aydin,Efeler,Merkez,2250000,1.0,1.0,16,0,1,Normal
135.0,Aydin,Nazilli,Altıntaş,3800000,3.0,1.0,10,1,1,Normal
125.0,Aydin,Didim,Yenihisar,3800000,3.0,1.0,29,2,0,Normal
110.0,Aydin,Nazilli,Sümer,2400000,4.0,1.0,24,1,1,Normal
41.0,Aydin,Nazilli,İsabeyli,1100000,1.0,1.0,13,0,0,Normal
142.0,Aydin,Efeler,Merkez,4750000,3.0,1.0,12,1,0,Normal
60.0,Aydin,Efeler,Merkez,2300000,1.0,1.0,4,0,0,Normal
260.0,Aydin,Kuşadası,Davutlar,7990000,5.0,1.0,26,2,0,Dubleks
80.0,Aydin,Söke,Diğer,2500000,1.0,1.0,23,0,0,Normal
117.0,Aydin,Efeler,Merkez,2400000,2.0,1.0,28,2,0,Normal
72.0,Aydin,Efeler,Merkez,2400000,1.0,1.0,18,0,0,Normal
110.0,Aydin,Kuşadası,Köyler,6000000,3.0,1.0,7,2,1,Normal
90.0,Aydin,Kuşadası,Davutlar,5400000,2.0,1.0,3,0,0,Normal
307.0,Aydin,Kuşadası,Davutlar,5745000,5.0,1.0,29,2,0,Dubleks
130.0,Aydin,Kuyucak,Horsunlu(Kurşunlu),1425000,3.0,1.0,27,2,0,Normal
128.0,Aydin,Kuşadası,Köyler,3750000,3.0,1.0,26,2,0,Normal
125.0,Aydin,Efeler,Merkez,2950000,3.0,1.0,26,1,0,Normal
55.0,Aydin,Efeler,Merkez,3000000,1.0,1.0,0,1,1,Normal
117.0,Aydin,İncirliova,Köyler,3150000,2.0,1.0,18,1,0,Normal
70.0,Aydin,Efeler,Merkez,2500000,1.0,1.0,14,0,1,Normal
255.0,Aydin,Didim,Yenihisar,4350000,3.0,1.0,29,1,0,Normal
110.0,Aydin,Kuşadası,Köyler,5500000,2.0,1.0,15,2,0,Normal
255.0,Aydin,Didim,Yenihisar,4350000,3.0,1.0,30,1,0,Dubleks
177.0,Aydin,Efeler,Merkez,2750000,2.0,1.0,27,2,0,Dubleks
150.0,Aydin,Nazilli,Altıntaş,3900000,3.0,1.0,18,2,1,Normal
165.0,Aydin,Söke,Diğer,3700000,3.0,1.0,30,2,0,Normal
150.0,Aydin,Söke,Diğer,3300000,3.0,1.0,27,1,0,Normal
150.0,Aydin,Kuşadası,Davutlar,5600000,3.0,1.0,21,3,0,Normal
470.0,Aydin,Efeler,Merkez,5950000,4.0,1.0,29,2,0,Dubleks
140.0,Aydin,Nazilli,Merkez,2550000,2.0,1.0,27,1,0,Normal
130.0,Aydin,Didim,Yenihisar,5600000,3.0,1.0,14,1,0,Normal
187.0,Aydin,Söke,Diğer,4780000,3.0,1.0,26,2,0,Normal
115.0,Aydin,Efeler,Merkez,3750000,3.0,1.0,12,2,0,Normal
150.0,Aydin,Germencik,Ortaklar,2100000,3.0,1.0,28,2,0,Normal
140.0,Aydin,Efeler,Merkez,4850000,3.0,1.0,18,1,0,Normal
60.0,Aydin,Efeler,Merkez,1689000,0.0,0.0,21,0,0,Normal
240.0,Aydin,Kuşadası,Davutlar,10500000,2.0,2.0,18,1,0,Dubleks
150.0,Aydin,Kuşadası,Köyler,4250000,3.0,1.0,30,1,0,Normal
125.0,Aydin,Efeler,Merkez,3500000,3.0,1.0,23,0,0,Normal
150.0,Aydin,Kuşadası,Köyler,4350000,3.0,1.0,29,2,0,Normal
110.0,Aydin,Kuşadası,Davutlar,3300000,2.0,1.0,27,1,0,Normal
145.0,Aydin,Kuşadası,Köyler,8500000,3.0,1.0,10,2,1,Normal
124.0,Aydin,Kuşadası,Davutlar,2885000,2.0,1.0,26,1,0,Normal
125.0,Aydin,Sultanhisar,Atça,3100000,2.0,1.0,17,1,0,Normal
40.0,Aydin,Nazilli,Sümer,1200000,1.0,1.0,5,0,0,Normal
83.0,Aydin,Kuşadası,Köyler,4750000,2.0,1.0,4,0,0,Normal
100.0,Aydin,Kuşadası,Davutlar,3300000,2.0,1.0,26,1,0,Normal
69.0,Aydin,Didim,Yenihisar,5250000,2.0,1.0,3,0,0,Normal
130.0,Aydin,Nazilli,Sümer,3300000,2.0,1.0,11,1,0,Normal
175.0,Aydin,Germencik,Ortaklar,2890000,3.0,1.0,25,1,0,Dubleks
100.0,Aydin,Efeler,Merkez,3650000,2.0,1.0,9,2,0,Normal
180.0,Aydin,Kuşadası,Davutlar,8550000,3.0,1.0,11,2,0,Dubleks
150.0,Aydin,Nazilli,Altıntaş,7000000,3.0,1.0,1,2,1,Normal
138.0,Aydin,Buharkent,Merkez,2950000,3.0,1.0,12,1,1,Normal
138.0,Aydin,Kuşadası,Davutlar,2950000,3.0,1.0,28,2,0,Normal
140.0,Aydin,Kuşadası,Davutlar,5250000,3.0,1.0,25,2,0,Normal
110.0,Aydin,Kuşadası,Köyler,9100000,3.0,1.0,0,1,0,Normal
140.0,Aydin,Kuşadası,Köyler,5500000,3.0,1.0,25,2,0,Normal
100.0,Aydin,Kuşadası,Köyler,4500000,2.0,1.0,14,0,0,Normal
46.0,Aydin,Efeler,Merkez,2525000,1.0,1.0,2,0,1,Normal
85.0,Aydin,Kuşadası,Davutlar,4400000,2.0,1.0,10,0,0,Normal
210.0,Aydin,Nazilli,Altıntaş,5850000,3.0,1.0,8,2,0,Normal
60.0,Aydin,Efeler,Merkez,2600000,1.0,1.0,3,1,0,Normal
116.0,Aydin,İncirliova,Köyler,3500000,3.0,1.0,10,2,1,Normal
95.0,Aydin,Kuşadası,Davutlar,5100000,2.0,1.0,7,0,1,Normal
130.0,Aydin,Nazilli,Merkez,4950000,3.0,1.0,3,0,1,Normal
100.0,Aydin,Efeler,Merkez,3950000,2.0,1.0,9,2,0,Normal
115.0,Aydin,Nazilli,Altıntaş,2500000,3.0,1.0,24,1,1,Normal
80.0,Aydin,Söke,Diğer,2890000,2.0,1.0,15,1,1,Normal
150.0,Aydin,Efeler,Merkez,2375000,3.0,1.0,27,1,0,Normal
160.0,Aydin,Söke,Diğer,4200000,3.0,1.0,30,1,0,Normal
85.0,Aydin,Kuşadası,Davutlar,4750000,2.0,1.0,7,0,0,Normal
80.0,Aydin,Söke,Diğer,3600000,2.0,1.0,10,1,0,Normal
55.0,Aydin,Buharkent,Çubukdağı,1750000,2.0,0.0,1,1,1,Normal
170.0,Aydin,Kuşadası,Köyler,6950000,3.0,1.0,19,1,0,Normal
90.0,Aydin,Kuşadası,Köyler,5750000,2.0,1.0,0,2,1,Normal
85.0,Aydin,Kuşadası,Davutlar,3950000,2.0,1.0,14,0,1,Normal
130.0,Aydin,Didim,Yenihisar,5500000,4.0,1.0,12,2,1,Normal
120.0,Aydin,Kuşadası,Davutlar,3875000,3.0,1.0,26,2,0,Normal
155.0,Aydin,Köşk,Diğer,4300000,3.0,1.0,8,2,1,Normal
160.0,Aydin,Kuşadası,Davutlar,6000000,3.0,1.0,21,2,0,Normal
210.0,Aydin,İncirliova,Köyler,4500000,5.0,1.0,19,2,1,Normal
120.0,Aydin,Didim,Yenihisar,6250000,2.0,1.0,5,1,1,Normal
145.0,Aydin,Nazilli,Altıntaş,2800000,3.0,1.0,21,1,0,Normal
121.0,Aydin,İncirliova,Köyler,3100000,2.0,1.0,15,1,1,Normal
120.0,Aydin,Nazilli,Köyler,2100000,3.0,1.0,28,1,0,Normal
280.0,Aydin,Didim,Yenihisar,4800000,4.0,1.0,29,2,1,Normal
200.0,Aydin,Köşk,Diğer,4950000,5.0,1.0,11,1,1,Normal
130.0,Aydin,İncirliova,Köyler,3000000,3.0,1.0,11,0,1,Normal
110.0,Aydin,Kuşadası,Davutlar,5650000,2.0,1.0,9,1,1,Normal
180.0,Aydin,Nazilli,Altıntaş,6750000,3.0,1.0,2,1,1,Normal
81.0,Aydin,Efeler,Merkez,3435000,2.0,1.0,9,1,1,Normal
120.0,Aydin,Didim,Akbük,7500000,2.0,1.0,1,1,1,Normal
80.0,Aydin,Didim,Yenihisar,3100000,2.0,1.0,24,1,0,Normal
140.0,Aydin,Didim,Yenihisar,6190000,3.0,1.0,11,2,0,Normal
85.0,Aydin,Didim,Yenihisar,4380000,2.0,1.0,8,1,0,Normal
135.0,Aydin,Nazilli,Merkez,1800000,3.0,1.0,29,2,0,Normal
110.0,Aydin,Nazilli,Altıntaş,2550000,2.0,1.0,12,1,0,Normal
110.0,Aydin,Kuşadası,Davutlar,4500000,2.0,1.0,19,1,0,Normal
38.0,Aydin,Efeler,Merkez,2200000,1.0,1.0,1,0,0,Normal
140.0,Aydin,Efeler,Merkez,2740000,3.0,1.0,28,1,0,Normal
